two_theta,intensity,raw_intensity
35.46,4331.152544752579,4480.0
35.5,4526.14538434542,5754.0
35.54,4671.334854334892,6724.0
35.58,4765.09175149179,7610.0
35.62,4808.584134784175,8104.0
35.66,4801.232923832964,8008.0
35.7,4742.148402948445,7718.0
35.74,4630.967918567959,6594.0
35.78,4467.785608985648,5392.0
35.82,4256.640786240825,4097.0
35.86,3997.673920673959,3001.0
35.9,3687.082765882804,2049.0
35.94,3333.3197613197967,1432.0
35.98,2940.274341874376,944.0
36.02,2505.3209547209876,807.0
36.06,2047.6383994384298,700.0
36.1,1588.793471393501,559.0
36.14,1151.223587223614,490.0
36.18,763.0887328887578,482.0
36.22,442.66500526502807,428.0
36.26,193.80231660233665,381.0
36.3,30.097227097244527,357.0
36.34,0.0,336.0
36.38,0.0,282.0
36.42,0.0,311.0
36.46,23.936679536687308,309.0
36.5,87.0008424008487,278.0
36.54,140.7858897858947,262.0
36.58,182.2235872235914,272.0
36.62,204.74173394173752,247.0
36.66,216.38729378729698,224.0
36.7,216.27960687960976,243.0
36.74,215.6298350298377,250.0
36.78,214.27693927694176,214.0
36.82,210.9343629343654,216.0
36.86,207.29708669708896,197.0
36.9,205.3672867672889,191.0
36.94,204.3846963846985,202.0
36.98,202.25222885223087,183.0
37.02,200.19901719901924,234.0
37.06,198.31140751140947,197.0
37.1,195.30368550368743,191.0
37.14,193.4634608634627,191.0
37.18,193.13478413478597,214.0
37.22,191.05580905581087,201.0
37.26,189.9345735345753,176.0
37.3,190.12530712530884,202.0
37.34,189.475886275888,185.0
37.38,188.93717093717265,177.0
37.42,188.29694629694794,184.0
37.46,188.18806598806768,204.0
37.5,188.06009126009292,194.0
37.54,187.38083538083706,191.0
37.58,186.71716391716552,197.0
37.62,185.46310986311144,167.0
37.66,184.07785187785353,180.0
37.7,181.80905580905744,183.0
37.74,182.6909792909809,184.0
37.78,182.01705861706023,172.0
37.82,182.30073710073876,189.0
37.86,182.02407862408023,173.0
37.9,182.182590382592,203.0
37.94,182.1891891891908,181.0
37.98,181.2468936468953,173.0
38.02,180.8681642681659,179.0
38.06,180.13576693576854,157.0
38.1,178.83685503685663,183.0
38.14,176.41102141102309,192.0
38.18,175.7553527553544,165.0
38.22,174.07272727272888,183.0
38.26,172.25700245700412,165.0
38.3,170.47553527553688,169.0
38.34,167.30817830817992,183.0
38.38,164.40414180414342,186.0
38.42,161.10235170235327,168.0
38.46,157.71590031590188,172.0
38.5,153.35057915058067,139.0
38.54,150.7046683046698,143.0
38.58,146.48416988417134,153.0
38.62,143.21179361179506,143.0
38.66,138.5988767988782,132.0
38.7,134.0729378729392,137.0
38.74,130.71463671463803,121.0
38.78,126.10459810459942,113.0
38.82,122.88971568971694,136.0
38.86,120.49266409266534,109.0
38.9,116.54524394524516,117.0
38.94,113.58876798876918,111.0
38.98,110.84394524394637,111.0
39.02,108.12432432432544,105.0
39.06,105.9933309933321,101.0
39.1,105.43853983854089,106.0
39.14,103.70115830115935,104.0
39.18,102.85988065988168,110.0
39.22,101.3105651105661,81.0
39.26,99.49469989470086,95.0
39.3,97.88241488241583,103.0
39.34,96.60800280800372,118.0
39.38,95.53267813267904,112.0
39.42,94.68753948754035,92.0
39.46,93.21312741312829,97.0
39.5,92.40779220779307,90.0
